id,source,sender,subject,body,timestamp,category,priority_label,action_required,action_text,label_source,confidence,decision_path,parsed_ts,received_date
1993e761312b6ef1,gmail,LeetCode <no-reply@leetcode.com>,⏰ [$60 OFF] Limited Time Back to School Special!,"

















 






































LeetCode is excited to bring you our exclusive 
Back to School student offer
 - the best discount we offer throughout the year!
                          




Gather 
50
 or more of your schoolmates, get 
LeetCode Premium annually
 for a continued lifetime of only 
$119 - a $60 off discount
!
                          




Plus, share this incredible deal with friends using your referral link, and you could 
win awesome LeetCode swag
—like hoodies, backpacks, and more!
					                          
                          




                             Don’t miss out! Spread the word, act fast, and pave your way to becoming the next best software engineer!
                          










Join Event











                            Best,

                            LeetCode Team










































Copyright © 2025 LeetCode, All rights reserved.
















 













                ©2025 LeetCode, LLC. All rights reserved. 
Unsubscribe













",2025-09-12T15:05:49+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree,2025-09-12 15:05:49+00:00,2025-09-12
1993ada56ea98a30,gmail,LeetCode <no-reply@leetcode.com>,LeetCode Weekly Digest,"

















Weekly Digest





































                        Hi LeetCoder!
                      












Since August, our Back-to-School promotion has been helping thousands of students get ahead with LeetCode Premium for just $119/year. Don’t miss out! There is still time to join, level up your coding preparation, and be part of the movement that is making students “leet” everywhere. Check out 
this post
 for full details. 



Don't forget to join us for the 
 Daily LeetCoding Challenge
, as you could earn a badge for completing the daily coding challenge for the month. Happy LeetCoding! 😎
                      















                      Top Picks For You
                    




















Question





          Sort Vowels in a String
        



          Given a 0-indexed string s, permute s to get a new string t such that: All consonants remain in their...
        

















































      Post
    





        📚 School's in. Time to be the leet one! 
      







        Hi LeetCoders, 📡
Back to School lands on August 25, 2025. We’re bringing our best deal of the year, made for teachers and students. Team up with classmates, lock in a lifetime rate, and keep leveling up with LeetCode Premium!👉 Visit the event🤩 What's
      




















View































      Practice Latest Interview Questions
    

































            TikTok
          






12 problems ·

















































            Palantir Technologies
          






7 problems ·
































































Win up to 5000 Leetcoins!
























Join Weekly Contest





                      Receive 200 LeetCoins for first submission
                    




















































Join Biweekly Contest





                      Receive 200 LeetCoins for first submi",2025-09-11T22:16:51+00:00,promotion,low,0,,rule+llm_agree,0.98,rule+llm_agree,2025-09-11 22:16:51+00:00,2025-09-11
19933dcaaceb0678,gmail,Google Gemini <google-gemini-noreply@google.com>,"Siddhartha, create illustrated stories and more","
Fresh features, endless possibilities
Gemini is constantly evolving. Check out our latest batch of updates.
Chat with  
Gemini<https://c.gle/ANiao5p_C-pDco7G5Zev9Y6eekXkAz3WWxzrip6wbD-6VIw3amfOiirvNv123zUjcO1zt16vNJwl6JZw-ZO0gi5mTuOmfuw8SHtF8S37_dh5rLssg9TN9RHwncOtHED6AvJA78Z5GLiBF0_CKxiSQWFEGWKPIeKulSvxkqUIeKV53FDE2oAoAY7FAQGdOvggg8Jp7nte_9YSgACObfijrcag915wHlniRkKiSrxU6tY9cp1L28O_umoheClSBJM4YyTpQNX1JbuxggeGxtZsNMYKkfYmHFG2b91SifZphLCOyw6jPglrjoqdG0BfBqqf63sMosEkF7Lgh4sk8iYzre-n2GCaoOb-4gUL53k03UkJPaCvXXUQDRCwWk0r5HlzbkARGVrgvUWOy-3ajAwHgm582MYcA9q8do-FF9SyuxUpCtxgcyQpeCplpX1mDS_R3-rcqW1Ufdk6cjljgHkS2n0Cq4PPcJFOO7wpbC2WyUCEr4bGrqBv1Psp_1mnsVJBMc5dCvJsGRoG6OiwfsIYe9hJeKc>
   Craft compelling stories
Create custom, illustrated stories with read-aloud narration. Just describe  
what you want, and Gemini will create a unique 10-page storybook.
Try  
Storybook<https://c.gle/ANiao5rEKw0Aa-yT1-MVwzIVHItvjc8EgL9kpap6zkspzXsyfxCYxtpUugPsCkOdHynyGay3eFPB6GqkuWVpZVB756T1og_jrN586Mo9FaY7kBMnkieL3EPPKo2yX9JscIAk8uUUT-xf1u25Sjx9hsUWRjTMrc6txSZYb8ppzBm3HaOHrzCEfjsfFRLrDbLpnqWg2CI5ReO3veWsmfDvMv3WXoe1VwtaVq1QkP8LKpVFcrZb4-JHB_EM>

Captions in Gemini Live
You can now read your conversations and see responses from Gemini in real  
time, whether you're in a loud environment or have a hearing impairment.
Go Live with  
Gemini<https://c.gle/ANiao5o911X29UkRqrkcVaIkXoSV2ypw_KWwvlFDsDBezWfn_xWc1vyF8Fa1o-VSUTVP0UQ_vXvoYjckMmnzc1cmt7BMjkEljDCvx7B7Rd1BcRRmC-AB8u-mbVCfyjT2KeudsLGgcExsk4Fw658YAP3BOflaDTzvkrK9dhKoT59HuloL14HPgXnUs68P9QNf1sLsJ_FypYV2Hm74UTEqEDfw7jZN6hUowkHF2TGKcZKDsKISdo0wC9t6RlMLxWhNRDqhN5TaLuCYBVEk_Uj-I3qzi5bXqvPKiD9grfrnWe_gDIF5I78DPhq8anT7mbbL01VLiF1sRER5r1sWCnYn1AF2RDITtfGBRCruNGz5mziVvzq93eaK1EoUH0ZRFdogWv2Lg-bxyHv97JJQGB3gtYj48lluLP0BMgfB38KACkR1ye76vjs-llgrKheizTV0oMg7UARiv_c>

Try new features in  
Gemini<https://c.gle/ANiao5oZyaB3Tf5CszIGFod7tUaf4FApHCcnOZTF0zBm79K-pNgrIlhxB1yHfSiN2tKCyMKo6gRbvVnsPuxTA1Pl32h03XgUVlz-93H0xYCns3IhPyOBBlK0I_q6AgHLU2IU",2025-09-10T13:42:03+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree,2025-09-10 13:42:03+00:00,2025-09-10
19930c148aa94a76,gmail,Naukri <info@naukri.com>,"Siddhartha, Top companies are hiring on Naukri right now!",Top companies are hiring on Naukri right now! Explore jobs from these top brands on Naukri. Companies also hire without posting jobs. Update your profile to be found by companies searching for candidates like you.,2025-09-09T23:13:15+00:00,promotion,medium,0,,llm,0.98,llm,2025-09-09 23:13:15+00:00,2025-09-09
199304442d23e87b,gmail,"""Eric at Bolt.new"" <ericsimons@stackblitz.com>",Something big is coming..,"We’ve been working on a whole new version of Bolt that’s coming later this month.

Hey builders,

The world’s best coding agents are coming to Bolt.

You’ve told us what’s been holding vibe coding (and tools like ours) back: endless error loops, half-wired backends, and prototypes that never reach production. We’re announcing the first step toward Bolt V2 today on X (https://d5llC804.na1.hubspotlinks.com/Ctc/DQ+113/d5llC804/VX7J128Y4NHLW4ZnDg23Y0mT0W2L--MX5CfHP4N7Cq3xb3lcq-W7lCdLW6lZ3kxW8qPh3D4JS1V3W5rNw4K2lykhGW61pK4n1FmWVxW5X_7cr8BGSrXW1YmJkf4ZghVMW8Xc1-f5MyT2DW2H2xB27W9blWW3qrmWC788b0QW4WFBDK3HsCL0N8vTRlZPDT4ZW3rgXpD5lR8QQW2vFTfB5tg5_qW6mcJbm2B1GgXW4jw0zP5zz_MxV4hWpY6T67ygM1wxK_G3SnhW8LNh7z6rZTpqW8YHWKM3CHXCtW7KgV2V8VWsPYW28sZDY6pkslpW4PFp0g8KRYTgVpQmF47F-hrwN7DCCj0DhBzkW7b0zmW9jTQ1xf7m3hPW04 ) .

Agent 2 Teaser _ 2.mp4 (2) (https://d5llC804.na1.hubspotlinks.com/Ctc/DQ+113/d5llC804/VX7J128Y4NHLW4ZnDg23Y0mT0W2L--MX5CfHP4N7Cq3xb3lcq-W7lCdLW6lZ3kxW8qPh3D4JS1V3W5rNw4K2lykhGW61pK4n1FmWVxW5X_7cr8BGSrXW1YmJkf4ZghVMW8Xc1-f5MyT2DW2H2xB27W9blWW3qrmWC788b0QW4WFBDK3HsCL0N8vTRlZPDT4ZW3rgXpD5lR8QQW2vFTfB5tg5_qW6mcJbm2B1GgXW4jw0zP5zz_MxV4hWpY6T67ygM1wxK_G3SnhW8LNh7z6rZTpqW8YHWKM3CHXCtW7KgV2V8VWsPYW28sZDY6pkslpW4PFp0g8KRYTgVpQmF47F-hrwN7DCCj0DhBzkW7b0zmW9jTQ1xf7m3hPW04 )

We’ve been listening. That’s why we’re bringing Claude Code, OpenAI Codex, and Gemini CLI, the world’s best coding agents, into Bolt:

- No more error loops

- Build beyond prototypes

- Enterprise-ready products, right in your browser

And this is just the beginning. Claude Code is the first step toward Bolt V2, our biggest launch ever, coming later this month. Our community will be the first to test what’s next.

Join the waitlist
(https://d5llC804.na1.hubspotlinks.com/Ctc/DQ+113/d5llC804/VX7J128Y4NHLW4ZnDg23Y0mT0W2L--MX5CfHP4N7Cq3xb3gVDYW7lCdLW6lZ3nsW4PzkJm2TcWWHN6WXz0RxMX8pW8p6DyM5LgfqJW4hHSvR1LQwchW4hT6FD3gk3WkW6NFgpc1_f7HSVqr1bb38CNj2W6V476N6bfVtLVPLyYj5gVZPyW90Vb4g8YwW6sW7M6Z775KQJrb",2025-09-09T20:56:29+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree,2025-09-09 20:56:29+00:00,2025-09-09
1992deedc061660e,gmail,Google Flights <noreply-travel@google.com>,"Your tracked route: Ahmedabad, Vadodara to Hyderabad flights from ₹4,619","


Hello,

We've found some great prices for one-way trips in October, from Ahmedabad,
Vadodara to Hyderabad.

One way trips in October
One way · 1 adult · Economy

Mon 20 Oct -
SAVE 15% From ₹4,619
IndiGo · 1 stop · AMD–HYD · 5 hrs
View
(https://www.google.com/travel/flights?tfs=CA0QAhonEgoyMDI1LTEwLTIwagcIARIDQU1EagcIARIDQkRRcgcIARIDSFlEenBDalJJVEZKS1ZrazVObTluTTBWQlJFTkJaVUZDUnkwdExTMHRMUzB0TFMxM1ptcHRPRUZCUVVGQlIybGZMVFZuUTJobFlWZEJFZ3BqYUdWaGNHVnpkRjh3R2dvSWl5UVFBQm9EU1U1U09DdHcreWc9&utm_source=FLRE&utm_medium=EMAIL&utm_campaign=BIM&utm_content=MDP)

Sat 11 Oct -
 From ₹5,630
IndiGo · Non-stop · BDQ–HYD · 2 hrs
View
(https://www.google.com/travel/flights?tfs=CA0QAhonEgoyMDI1LTEwLTExagcIARIDQU1EagcIARIDQkRRcgcIARIDSFlEenBDalJJVEZKS1ZrazVObTluTTBWQlJFTkJaVUZDUnkwdExTMHRMUzB0TFMxM1ptcHRPRUZCUVVGQlIybGZMVFZuUTJobFlWZEJFZ3BqYUdWaGNHVnpkRjh4R2dvSS9pc1FBQm9EU1U1U09DdHc5ekU9&utm_source=FLRE&utm_medium=EMAIL&utm_campaign=BIM&utm_content=MDP)

Wed 1 Oct -
 From ₹5,871
IndiGo · Non-stop · AMD–HYD · 2 hrs
View
(https://www.google.com/travel/flights?tfs=CA0QAhonEgoyMDI1LTEwLTAxagcIARIDQU1EagcIARIDQkRRcgcIARIDSFlEenBDalJJVEZKS1ZrazVObTluTTBWQlJFTkJaVUZDUnkwdExTMHRMUzB0TFMxM1ptcHRPRUZCUVVGQlIybGZMVFZuUTJobFlWZEJFZ3BqYUdWaGNHVnpkRjh5R2dvSTd5MFFBQm9EU1U1U09DdHdpVFE9&utm_source=FLRE&utm_medium=EMAIL&utm_campaign=BIM&utm_content=MDP)

Prices are currently low for October
₹4,619 is low
Prices are cheaper than usual. The least expensive flights for similar
trips to Hyderabad usually cost between ₹4,950–6,200. Anything less is
considered a deal.

View more flights
(https://www.google.com/travel/flights?tfs=CA0QAhonEgoyMDI1LTEwLTIwagcIARIDQU1EagcIARIDQkRRcgcIARIDSFlEenBDalJJVEZKS1ZrazVObTluTTBWQlJFTkJaVUZDUnkwdExTMHRMUzB0TFMxM1ptcHRPRUZCUVVGQlIybGZMVFZuUTJobFlWZEJFZ3BqYUdWaGNHVnpkRjh3R2dvSWl5UVFBQm9EU1U1U09DdHcreWc9&utm_source=FLRE&utm_medium=EMAIL&utm_campaign=BIM&utm_content=MDP)

All savings and insights are based on fares observed in the last",2025-09-09T10:04:12+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree,2025-09-09 10:04:12+00:00,2025-09-09
1992dc8c7932925e,gmail,Google Flights <noreply-travel@google.com>,"Your tracked route: Ahmedabad to Hyderabad flights from ₹4,619","


Hello,

We've found some great prices for one-way trips in October, from Ahmedabad
to Hyderabad.

One way trips in October
One way · 1 adult · Economy

Mon 20 Oct -
SAVE 17% From ₹4,619
IndiGo · 1 stop · AMD–HYD · 5 hrs
View
(https://www.google.com/travel/flights?tfs=CA0QAhoeEgoyMDI1LTEwLTIwagcIARIDQU1EcgcIARIDSFlEenBDalJJWVVaZk9HaFJNbGhwVGtWQlF6VXpkMEZDUnkwdExTMHRMUzB0TFhkbVkzQjVOVUZCUVVGQlIybGZPR1JGUW10a2IwZEJFZ3BqYUdWaGNHVnpkRjh3R2dvSWl5UVFBQm9EU1U1U09DdHcreWc9&utm_source=FLRE&utm_medium=EMAIL&utm_campaign=BIM&utm_content=MDP)

Wed 1 Oct -
 From ₹5,871
IndiGo · Non-stop · AMD–HYD · 2 hrs
View
(https://www.google.com/travel/flights?tfs=CA0QAhoeEgoyMDI1LTEwLTAxagcIARIDQU1EcgcIARIDSFlEenBDalJJWVVaZk9HaFJNbGhwVGtWQlF6VXpkMEZDUnkwdExTMHRMUzB0TFhkbVkzQjVOVUZCUVVGQlIybGZPR1JGUW10a2IwZEJFZ3BqYUdWaGNHVnpkRjh4R2dvSTd5MFFBQm9EU1U1U09DdHdpVFE9&utm_source=FLRE&utm_medium=EMAIL&utm_campaign=BIM&utm_content=MDP)

Wed 8 Oct -
 From ₹5,871
IndiGo · Non-stop · AMD–HYD · 2 hrs
View
(https://www.google.com/travel/flights?tfs=CA0QAhoeEgoyMDI1LTEwLTA4agcIARIDQU1EcgcIARIDSFlEenBDalJJWVVaZk9HaFJNbGhwVGtWQlF6VXpkMEZDUnkwdExTMHRMUzB0TFhkbVkzQjVOVUZCUVVGQlIybGZPR1JGUW10a2IwZEJFZ3BqYUdWaGNHVnpkRjh5R2dvSTd5MFFBQm9EU1U1U09DdHdpVFE9&utm_source=FLRE&utm_medium=EMAIL&utm_campaign=BIM&utm_content=MDP)

Prices are currently low for October
₹4,619 is low
Prices are cheaper than usual. The least expensive flights for similar
trips to Hyderabad usually cost between ₹5,300–6,900. Anything less is
considered a deal.

View more flights
(https://www.google.com/travel/flights?tfs=CA0QAhoeEgoyMDI1LTEwLTIwagcIARIDQU1EcgcIARIDSFlEenBDalJJWVVaZk9HaFJNbGhwVGtWQlF6VXpkMEZDUnkwdExTMHRMUzB0TFhkbVkzQjVOVUZCUVVGQlIybGZPR1JGUW10a2IwZEJFZ3BqYUdWaGNHVnpkRjh3R2dvSWl5UVFBQm9EU1U1U09DdHcreWc9&utm_source=FLRE&utm_medium=EMAIL&utm_campaign=BIM&utm_content=MDP)

All savings and insights are based on fares observed in the last 12 months
for trips in the same season, of similar length",2025-09-09T09:22:36+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree,2025-09-09 09:22:36+00:00,2025-09-09
19916ad9c6acb3b1,gmail,LeetCode <no-reply@leetcode.com>,LeetCode Weekly Digest,"

















Weekly Digest





































                        Hi LeetCoder!
                      












The Back-to-School promotion is live! Now’s the perfect chance to grab your LeetCode Premium subscription at just $99/year when your school signs up with 50+ students. Don’t miss this opportunity to level up your coding prep. Check out 
this post
 for full details. 



Don't forget to join us for the 
 Daily LeetCoding Challenge
, as you could earn a badge for completing the daily coding challenge for the month. Happy LeetCoding! 😎
                      















                      Top Picks For You
                    




















Question





          Find Closest Person
        



          You are given three integers x, y, and z, representing the positions of three people on a number line: x...
        

















































      Post
    





        📚 School's in. Time to be the leet one! 
      







        Hi LeetCoders, 📡
Back to School lands on August 25, 2025. We’re bringing our best deal of the year, made for teachers and students. Team up with classmates, lock in a lifetime rate, and keep leveling up with LeetCode Premium!👉 Visit the event🤩 What's
      




















View































      Practice Latest Interview Questions
    

































            Google
          






12 problems ·

















































            IBM
          






11 problems ·
































































Win up to 5000 Leetcoins!
























Join Weekly Contest





                      Receive 200 LeetCoins for first submission
                    




















































Join Biweekly Contest





                      Receive 200 LeetCoins for first submission
                    

















































",2025-09-04T21:41:40+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree,2025-09-04 21:41:40+00:00,2025-09-04
199167fd598a1e4e,gmail,Kaggle <no-reply@kaggle.com>,Hackathon Highlight: OpenAI to Z Challenge!,"Kaggle








Hi siddharthavasam,

The OpenAI to Z Hackathon proved what happens when thousands of Kagglers  
tackle a challenge with creativity, collaboration and data.

In this hackathon, over 8,000 Kagglers became modern-day digital explorers,  
using open data and AI models to uncover secrets of the Amazon rainforest  
and bring ancient legends to life. Some teams focused on predicting hidden  
archaeological sites, others experimented with new patterns in the data and  
a few surprised us with entirely new approaches to discovery.

There were more than 200 submissions, each representing a unique way to  
explore a complex problem. Hackathons like this aren't just about accuracy  
- they're about imagination, experimentation and collaboration. They create  
a portfolio of creative solutions, showing what's possible when communities  
come together to explore a challenge from different angles.

The winning teams and projects have been announced, but the creativity and  
insights from all participants continue to inspire. You can explore all the  
writeups from the participants to see the wide range of ideas and  
approaches.





Explore Writeups



Your digital exploration continues! Kaggle will keep offering new  
hackathons to test ideas, collaborate and discover what's possible together.

Happy Kaggling!

The Kaggle Team



Kaggle, Inc 1600 Amphitheatre Pkwy Mountain View, CA 94043

This email was sent to siddhuking0207@gmail.com because you indicated that  
you'd like to receive news and updates about Kaggle. If you don't want to  
receive these emails in the future, please unsubscribe here. You can also  
change your preferences on your account's profile page by logging in at  
kaggle.com.




",2025-09-04T20:51:40+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree,2025-09-04 20:51:40+00:00,2025-09-04
19915b0b7363a55a,gmail,Nick Saraev <nick@leftclick.ai>,Google Sheets to blog in 3 minutes (sell for $4k),"Today’s Client Ready Workflow addresses something every content
team is dealing with right now.

You’ll get:

* A workflow breakdown
* The problem it solves
* How it’s structured/how it works
* A template you can grab for free (and sell to your own clients)

Let’s dive in.

I built an AI-powered content publishing system for a digital
marketing agency that had a massive problem:

They were spending 15-20 hours per week manually formatting,
optimizing, and publishing content that was already written.

The result:

Reduced content publishing time from 45 minutes per article to
under 3 minutes while improving SEO consistency.

Here’s exactly how it works, why every content-heavy business
needs this, and how you can grab the template for free.

The Problem This Solves
-----------------------

Picture this scenario that’s playing out at thousands of
companies right now:

Your content team writes amazing articles. They’re stored in
Google Docs, planned in spreadsheets, but getting them live on
WordPress is a nightmare.

Each article requires:

* Manual HTML formatting (headings, lists, paragraphs)
* SEO excerpt creation
* WordPress slug optimization
* Publishing workflow management
* Quality control checks

Some brutal stats about content publishing inefficiency:

* 73% of content teams report that manual publishing workflows
are their biggest bottleneck (Content Marketing Institute)
* Average time per article: 45-60 minutes of formatting and
publishing work
* Error rate: 23% of manually published articles contain
formatting errors that hurt SEO

What does this tell us?

If you’re not using AI to automate content publishing, you’re
already behind.

While your competitors are manually copying and pasting content,
smart companies are using AI to publish content at 10x speed with
better consistency.

How The System Works
--------------------

This isn’t just another “WordPress auto-poster.”

This AI system tr",2025-09-04T17:05:25+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree,2025-09-04 17:05:25+00:00,2025-09-04
